OBJECTID,Prov_Cod,fecha,Muestras,Muestras_Acumulados,ConfirmadosFTM,Confirmados_AcumuladosFTM,Confirmados,Confirmados_Acumulados,Positividad_Dia,POSITIVIDAD_4sem,Positividad_Acum,Recuperados,Recuperados_Acumulados,Tasa_Recup,Muertes,Defunciones_Acumulados,Letalidad_Ac,Activos,Activos_INC_14D,CONFIRM_INC_14,FALLEC_INC_14
4891,12,2020/04/26 00:00:00+00,55,1009,15,211,19,237,0.345454545454,0.195148842337376,0.234886025768,0,11,0.0464135021097046,0,9,4.257383966244,217,0.954954954954,1.043103448275,1.25
4892,12,2020/04/27 00:00:00+00,98,1107,16,227,12,249,0.122448979591,0.191295546558704,0.224932249322,9,20,0.0803212851405622,0,9,4.44578313253,220,0.833333333333,0.992,1.25
4893,12,2020/04/28 00:00:00+00,89,1196,21,248,20,269,0.224719101123,0.19622641509434,0.224916387959,1,21,0.0780669144981413,0,9,4.446096654275,239,0.8671875,1.007462686567,0.8
4894,12,2020/04/29 00:00:00+00,77,1273,16,264,17,286,0.220779220779,0.194862710363153,0.224666142969,2,23,0.0804195804195804,1,10,4.451048951048,253,0.946153846153,1.10294117647,1
4895,12,2020/04/30 00:00:00+00,121,1394,25,289,25,311,0.206611570247,0.195180722891566,0.223098995695,7,30,0.0964630225080386,0,10,4.48231511254,271,0.963768115942,1.130136986301,0.666666666666
4896,12,2020/05/01 00:00:00+00,80,1474,12,301,25,336,0.3125,0.190874524714829,0.227951153324,2,32,0.0952380952380952,1,11,4.386904761904,293,1.034722222222,1.210526315789,0.833333333333
4897,12,2020/05/02 00:00:00+00,65,1539,13,314,15,351,0.230769230769,0.188651436993368,0.228070175438,3,35,0.0997150997150997,3,14,4.384615384615,302,1.054421768707,1.264516129032,1.333333333333
4898,12,2020/05/03 00:00:00+00,54,1593,11,325,8,359,0.148148148148,0.190201729106628,0.225360954174,4,39,0.108635097493036,2,16,4.437325905292,304,1,1.24375,1.666666666666
4899,12,2020/05/04 00:00:00+00,49,1642,11,336,10,369,0.204081632653,0.191370911621434,0.22472594397,3,42,0.113821138211382,0,16,4.449864498644,311,1.006451612903,1.25,1.666666666666
4900,12,2020/05/05 00:00:00+00,105,1747,14,350,18,387,0.171428571428,0.189403973509934,0.221522610188,2,44,0.113695090439276,0,16,4.514211886304,327,1.069620253164,1.289940828402,1.285714285714
4901,12,2020/05/06 00:00:00+00,82,1829,13,363,13,400,0.158536585365,0.187781350482315,0.218698742482,4,48,0.12,0,16,4.5725,336,1.113207547169,1.325581395348,1.285714285714
4902,12,2020/05/07 00:00:00+00,86,1915,20,383,19,419,0.220930232558,0.19050593379138,0.218798955613,3,51,0.121718377088305,1,17,4.570405727923,351,0.918032786885,1.13775510204,1.428571428571
4903,12,2020/05/08 00:00:00+00,91,2006,13,396,12,431,0.131868131868,0.188909201706277,0.214855433698,9,60,0.139211136890951,0,17,4.654292343387,354,0.882978723404,1.123152709359,1.428571428571
4904,12,2020/05/09 00:00:00+00,67,2073,10,406,12,443,0.179104477611,0.183894230769231,0.21369995176,3,63,0.142212189616253,0,17,4.679458239277,363,0.833333333333,1.032110091743,0.888888888888
4905,12,2020/05/10 00:00:00+00,62,2135,7,413,11,454,0.177419354838,0.181389870435807,0.212646370023,0,63,0.138766519823789,0,17,4.702643171806,374,0.723502304147,0.915611814345,0.888888888888
4906,12,2020/05/11 00:00:00+00,113,2248,9,422,8,462,0.070796460176,0.172894590072504,0.205516014234,3,66,0.142857142857143,0,17,4.8658008658,379,0.722727272727,0.855421686746,0.888888888888
4907,12,2020/05/12 00:00:00+00,100,2348,16,438,15,477,0.15,0.170837867247008,0.203151618398,6,72,0.150943396226415,0,17,4.922431865828,388,0.623430962343,0.773234200743,0.888888888888
4908,12,2020/05/13 00:00:00+00,115,2463,15,453,13,490,0.11304347826,0.169375983219717,0.198944376776,2,74,0.151020408163265,0,17,5.026530612244,399,0.577075098814,0.713286713286,0.7
4909,12,2020/05/14 00:00:00+00,98,2561,12,465,13,503,0.132653061224,0.169830682401231,0.19640765326,5,79,0.157057654075547,2,19,5.091451292246,405,0.494464944649,0.617363344051,0.9
4910,12,2020/05/15 00:00:00+00,226,2787,68,533,89,592,0.393805309734,0.183538315988647,0.21241478292,1,80,0.135135135135135,2,21,4.70777027027,491,0.675767918088,0.761904761904,0.90909090909
4911,12,2020/05/16 00:00:00+00,309,3096,72,605,73,665,0.236245954692,0.190456257848472,0.214793281653,7,87,0.130827067669173,0,21,4.655639097744,557,0.844370860927,0.894586894586,0.5
4912,12,2020/05/17 00:00:00+00,157,3253,19,624,20,685,0.127388535031,0.186904761904762,0.21057485398,1,88,0.128467153284672,0,21,4.748905109489,576,0.894736842105,0.908077994428,0.3125
4913,12,2020/05/18 00:00:00+00,100,3353,20,644,26,711,0.26,0.187066974595843,0.212048911422,4,92,0.129395218002813,1,22,4.715893108298,597,0.919614147909,0.926829268292,0.375
4914,12,2020/05/19 00:00:00+00,144,3497,22,666,23,734,0.159722222222,0.184683034078417,0.209894195024,2,94,0.128065395095368,0,22,4.764305177111,618,0.88990825688,0.896640826873,0.375
4915,12,2020/05/20 00:00:00+00,124,3621,22,688,53,787,0.427419354838,0.183579985905567,0.217343275338,2,96,0.121982210927573,0,22,4.601016518424,669,0.991071428571,0.9675,0.375
4916,12,2020/05/21 00:00:00+00,124,3745,17,705,6,793,0.048387096774,0.182469304229195,0.211748998664,3,99,0.12484237074401,0,22,4.722572509457,672,0.914529914529,0.89260143198,0.294117647058
4917,12,2020/05/22 00:00:00+00,106,3851,14,719,11,804,0.103773584905,0.178178178178178,0.208776941054,0,99,0.123134328358209,0,22,4.789800995024,683,0.929378531073,0.865429234338,0.294117647058
4918,12,2020/05/23 00:00:00+00,50,3901,3,722,1,805,0.02,0.177785190126751,0.20635734427,0,99,0.122981366459627,0,22,4.845962732919,684,0.884297520661,0.817155756207,0.294117647058
4919,12,2020/05/24 00:00:00+00,35,3936,6,728,4,809,0.114285714285,0.178403755868545,0.205538617886,6,105,0.129789864029666,0,22,4.865265760197,682,0.823529411764,0.781938325991,0.294117647058
4920,12,2020/05/25 00:00:00+00,84,4020,22,750,31,840,0.369047619047,0.179010295582863,0.20895522388,3,108,0.128571428571429,2,24,4.785714285714,708,0.868073878627,0.818181818181,0.411764705882
4921,12,2020/05/26 00:00:00+00,68,4088,14,764,8,848,0.117647058823,0.180140892318014,0.207436399217,3,111,0.130896226415094,1,25,4.820754716981,712,0.835051546391,0.777777777777,0.470588235294
4922,12,2020/05/27 00:00:00+00,106,4194,23,787,12,860,0.113207547169,0.179786524349566,0.205054840247,4,115,0.133720930232558,0,25,4.876744186046,720,0.804511278195,0.755102040816,0.470588235294
4923,12,2020/05/28 00:00:00+00,176,4370,31,818,20,880,0.113636363636,0.178882789796577,0.201372997711,6,121,0.1375,0,25,4.965909090909,734,0.812345679012,0.749502982107,0.315789473684
4924,12,2020/05/29 00:00:00+00,102,4472,12,830,10,890,0.098039215686,0.175763482781027,0.199016100178,3,124,0.139325842696629,1,26,5.024719101123,740,0.507128309572,0.503378378378,0.238095238095
4925,12,2020/05/30 00:00:00+00,84,4556,13,843,23,913,0.273809523809,0.175859831278391,0.200395083406,7,131,0.143483023001095,0,26,4.990142387732,756,0.357271095152,0.372932330827,0.238095238095
4926,12,2020/05/31 00:00:00+00,19,4575,1,844,6,919,0.315789473684,0.174571805006588,0.200874316939,9,140,0.15233949945593,0,26,4.978237214363,753,0.307291666666,0.341605839416,0.238095238095
4927,12,2020/06/01 00:00:00+00,87,4662,17,861,49,968,0.563218390804,0.17464972303682,0.207636207636,11,151,0.15599173553719,1,27,4.816115702479,790,0.323283082077,0.361462728551,0.227272727272
4928,12,2020/06/02 00:00:00+00,84,4746,16,877,20,988,0.238095238095,0.174291237113402,0.20817530552,5,156,0.157894736842105,0,27,4.803643724696,805,0.302588996763,0.346049046321,0.227272727272
4929,12,2020/06/03 00:00:00+00,80,4826,11,888,16,1004,0.2,0.174732055862293,0.2080397845,6,162,0.161354581673307,0,27,4.806772908366,815,0.218236173393,0.275730622617,0.227272727272
4930,12,2020/06/04 00:00:00+00,132,4958,23,911,19,1023,0.143939393939,0.175135826142538,0.20633319887,10,172,0.168132942326491,0,27,4.846529814271,824,0.22619047619,0.290037831021,0.227272727272
4931,12,2020/06/05 00:00:00+00,82,5040,20,931,27,1050,0.329268292682,0.17536,0.208333333333,8,180,0.171428571428571,1,28,4.8,842,0.23279648609,0.305970149253,0.272727272727
4932,12,2020/06/06 00:00:00+00,83,5123,18,949,24,1074,0.289156626506,0.177414180301572,0.209642787429,10,190,0.176908752327747,1,29,4.770018621973,855,0.25,0.334161490683,0.318181818181
4933,12,2020/06/07 00:00:00+00,47,5170,12,961,9,1083,0.191489361702,0.179205682918954,0.209477756286,17,207,0.191135734072022,0,29,4.773776546629,847,0.24193548387,0.33868974042,0.318181818181
4934,12,2020/06/08 00:00:00+00,90,5260,20,981,19,1102,0.211111111111,0.18176,0.209505703422,4,211,0.191470054446461,0,29,4.773139745916,862,0.217514124293,0.311904761904,0.208333333333
4935,12,2020/06/09 00:00:00+00,142,5402,23,1004,25,1127,0.176056338028,0.184527584020292,0.208626434653,1,212,0.188110026619343,0,29,4.793256433007,886,0.244382022471,0.329009433962,0.16
4936,12,2020/06/10 00:00:00+00,137,5539,24,1028,29,1156,0.211678832116,0.184895017235976,0.208701931756,16,228,0.197231833910035,0,29,4.791522491349,899,0.248611111111,0.344186046511,0.16
4937,12,2020/06/11 00:00:00+00,71,5610,22,1050,15,1171,0.211267605633,0.189704480457579,0.208734402852,12,240,0.204953031596926,0,29,4.790777113578,902,0.228882833787,0.330681818181,0.16
4938,12,2020/06/12 00:00:00+00,100,5710,17,1067,11,1182,0.11,0.19117180057161,0.20700525394,5,245,0.207275803722504,0,29,4.830795262267,908,0.227027027027,0.32808988764,0.115384615384
4939,12,2020/06/13 00:00:00+00,75,5785,12,1079,12,1194,0.16,0.182121414276184,0.206395851339,18,263,0.220268006700167,0,29,4.845058626465,902,0.193121693121,0.307776560788,0.115384615384
4940,12,2020/06/14 00:00:00+00,36,5821,5,1084,9,1203,0.25,0.175779816513761,0.206665521388,2,265,0.220282626766417,0,29,4.838736492103,909,0.207171314741,0.309031556039,0.115384615384
4941,12,2020/06/15 00:00:00+00,109,5930,20,1104,28,1231,0.256880733944,0.179305192379529,0.207588532883,59,324,0.263200649878148,0,29,4.817221770917,878,0.111392405063,0.271694214876,0.074074074074
4942,12,2020/06/16 00:00:00+00,172,6102,32,1136,42,1273,0.244186046511,0.178974172426337,0.208620124549,20,344,0.270227808326787,0,29,4.793401413982,900,0.11801242236,0.288461538461,0.074074074074
4943,12,2020/06/17 00:00:00+00,100,6202,18,1154,18,1291,0.18,0.180406654343808,0.208158658497,13,357,0.276529821843532,1,30,4.80402788536,904,0.109202453987,0.285856573705,0.111111111111
4944,12,2020/06/18 00:00:00+00,111,6313,26,1180,23,1314,0.207207207207,0.182763744427935,0.208141929352,14,371,0.28234398782344,1,31,4.804414003044,912,0.106796116504,0.284457478005,0.148148148148
4945,12,2020/06/19 00:00:00+00,116,6429,32,1212,20,1334,0.172413793103,0.188897168405365,0.207497277959,9,380,0.284857571214393,0,31,4.819340329835,923,0.09619952494,0.270476190476,0.107142857142
4946,12,2020/06/20 00:00:00+00,54,6483,13,1225,85,1419,1.574074074074,0.192249240121581,0.218880148079,14,394,0.277660324171952,1,32,4.568710359408,993,0.161403508771,0.321229050279,0.103448275862
4947,12,2020/06/21 00:00:00+00,69,6552,13,1238,11,1430,0.159420289855,0.194643530743116,0.218253968253,8,402,0.281118881118881,1,33,4.581818181818,995,0.174734356552,0.320406278855,0.137931034482
4948,12,2020/06/22 00:00:00+00,165,6717,33,1271,41,1471,0.248484848484,0.195253505933118,0.218996575852,12,414,0.28144119646499,0,33,4.566281441196,1024,0.187935034802,0.334845735027,0.137931034482
4949,12,2020/06/23 00:00:00+00,200,6917,40,1311,19,1490,0.095,0.193648602002071,0.215411305479,2,416,0.279194630872483,0,33,4.642281879194,1041,0.174943566591,0.322094055013,0.137931034482
4950,12,2020/06/24 00:00:00+00,108,7025,22,1333,21,1511,0.194444444444,0.193735103847463,0.215088967971,3,419,0.277299801455989,0,33,4.649238914626,1059,0.177975528364,0.307093425605,0.137931034482
4951,12,2020/06/25 00:00:00+00,164,7189,21,1354,27,1538,0.164634146341,0.189315525876461,0.213937960773,7,426,0.276983094928479,0,33,4.674252275682,1079,0.196230598669,0.31340734415,0.137931034482
4952,12,2020/06/26 00:00:00+00,21,7210,0,1354,11,1549,0.523809523809,0.188732394366197,0.214840499306,5,431,0.278244028405423,0,33,4.654615881213,1085,0.194933920704,0.310490693739,0.137931034482
4953,12,2020/06/27 00:00:00+00,78,7288,12,1366,17,1566,0.217948717948,0.190340909090909,0.214873765093,17,448,0.286079182630907,0,33,4.653895274584,1085,0.20288248337,0.311557788944,0.137931034482
4954,12,2020/06/28 00:00:00+00,55,7343,20,1386,38,1604,0.690909090909,0.194833153928956,0.218439329974,9,457,0.284912718204489,0,33,4.577930174563,1114,0.225522552255,0.333333333333,0.137931034482
4955,12,2020/06/29 00:00:00+00,156,7499,16,1402,22,1626,0.141025641025,0.190834473324213,0.216828910521,10,467,0.287207872078721,1,34,4.611931119311,1125,0.28132118451,0.320877335499,0.172413793103
4956,12,2020/06/30 00:00:00+00,156,7655,31,1433,89,1715,0.570512820512,0.191112596057467,0.2240365774,2,469,0.273469387755102,0,34,4.463556851311,1212,0.346666666666,0.347211311861,0.172413793103
4957,12,2020/07/01 00:00:00+00,149,7804,17,1450,177,1892,1.187919463087,0.187377370830608,0.242439774474,5,474,0.250528541226216,1,35,4.124735729386,1383,0.529867256637,0.465530596436,0.166666666666
4958,12,2020/07/02 00:00:00+00,127,7931,27,1477,21,1913,0.165354330708,0.189694041867955,0.241205396545,11,485,0.253528489283847,2,37,4.145844223732,1391,0.525219298245,0.455859969558,0.193548387096
4959,12,2020/07/03 00:00:00+00,226,8157,47,1524,14,1927,0.061946902654,0.191622381994373,0.236238813289,4,489,0.253762324857291,1,38,4.233004670472,1400,0.516793066088,0.444527736131,0.225806451612
4960,12,2020/07/04 00:00:00+00,131,8288,37,1561,36,1963,0.274809160305,0.193965517241379,0.236848455598,9,498,0.253693326541009,0,38,4.222109016811,1427,0.437059415911,0.383368569415,0.1875
4961,12,2020/07/05 00:00:00+00,63,8351,15,1576,11,1974,0.174603174603,0.194237918215613,0.236378876781,11,509,0.257852077001013,0,38,4.2304964539,1427,0.434170854271,0.380419580419,0.151515151515
4962,12,2020/07/06 00:00:00+00,137,8488,16,1592,12,1986,0.087591240875,0.190174804098855,0.23397737983,11,520,0.261832829808661,1,39,4.273917421953,1427,0.3935546875,0.350101971447,0.181818181818
4963,12,2020/07/07 00:00:00+00,148,8636,40,1632,53,2039,0.358108108108,0.192831753554502,0.236104678091,5,525,0.25747915644924,1,40,4.235409514467,1474,0.415946205571,0.368456375838,0.212121212121
4964,12,2020/07/08 00:00:00+00,124,8760,37,1669,25,2064,0.201612903225,0.19803454437165,0.235616438356,13,538,0.260658914728682,1,41,4.244186046511,1485,0.402266288951,0.365982792852,0.242424242424
4965,12,2020/07/09 00:00:00+00,181,8941,54,1723,35,2099,0.193370165745,0.204291593180482,0.234761212392,17,555,0.264411624583135,4,45,4.259647451167,1499,0.389249304911,0.364759427828,0.363636363636
4966,12,2020/07/10 00:00:00+00,154,9095,37,1760,107,2206,0.694805194805,0.203730272596844,0.242550852116,12,567,0.257026291931097,0,45,4.122846781504,1594,0.469124423963,0.424144609425,0.363636363636
4967,12,2020/07/11 00:00:00+00,114,9209,22,1782,14,2220,0.122807017543,0.204344098313804,0.241068519926,8,575,0.259009009009009,0,45,4.148198198198,1600,0.47465437788,0.417624521072,0.363636363636
4968,12,2020/07/12 00:00:00+00,62,9271,18,1800,10,2230,0.16129032258,0.206827309236948,0.240535001617,13,588,0.263677130044843,1,46,4.157399103139,1596,0.432675044883,0.390274314214,0.393939393939
4969,12,2020/07/13 00:00:00+00,155,9426,41,1841,23,2253,0.148387096774,0.20998613037448,0.239019732654,15,603,0.267643142476698,1,47,4.183754993342,1603,0.424888888888,0.385608856088,0.382352941176
4970,12,2020/07/14 00:00:00+00,213,9639,87,1928,81,2334,0.38028169014,0.222162307899703,0.242141300964,13,616,0.263924592973436,2,49,4.129820051413,1669,0.37706270627,0.360932944606,0.441176470588
4971,12,2020/07/15 00:00:00+00,158,9797,46,1974,45,2379,0.284810126582,0.226792963464141,0.242829437582,13,629,0.264396805380412,1,50,4.118116855821,1700,0.229211858279,0.257399577167,0.428571428571
4972,12,2020/07/16 00:00:00+00,202,9999,66,2040,31,2410,0.153465346534,0.233342112193837,0.24102410241,5,634,0.263070539419087,1,51,4.148962655601,1725,0.240115025161,0.259801359121,0.378378378378
4973,12,2020/07/17 00:00:00+00,166,10165,30,2070,22,2432,0.132530120481,0.231048805815161,0.239252336448,6,640,0.263157894736842,1,52,4.1796875,1740,0.242857142857,0.262065386611,0.368421052631
4974,12,2020/07/18 00:00:00+00,105,10270,30,2100,18,2450,0.171428571428,0.231189794324395,0.238558909444,10,650,0.26530612244898,1,53,4.191836734693,1747,0.224246671338,0.248089658685,0.394736842105
4975,12,2020/07/19 00:00:00+00,74,10344,21,2121,18,2468,0.243243243243,0.232064232064232,0.238592420726,5,655,0.265397082658023,1,54,4.191247974068,1759,0.232655921513,0.250253292806,0.421052631578
4976,12,2020/07/20 00:00:00+00,163,10507,47,2168,85,2553,0.521472392638,0.235145385587863,0.242980869896,13,668,0.261652957305131,1,55,4.115550332941,1830,0.282410651716,0.285498489425,0.410256410256
4977,12,2020/07/21 00:00:00+00,168,10675,54,2222,44,2597,0.261904761904,0.240272865083375,0.243278688524,7,675,0.259915286869465,3,58,4.11051212938,1864,0.264586160108,0.273663560568,0.45
4978,12,2020/07/22 00:00:00+00,138,10813,52,2274,38,2635,0.27536231884,0.24717659137577,0.243688153148,11,686,0.26034155597723,1,59,4.103605313092,1890,0.272727272727,0.276647286821,0.439024390243
4979,12,2020/07/23 00:00:00+00,160,10973,51,2325,20,2655,0.125,0.251266464032421,0.241957532124,4,690,0.259887005649718,2,61,4.132956685499,1904,0.27018012008,0.264888041924,0.355555555555
4980,12,2020/07/24 00:00:00+00,163,11136,57,2382,31,2686,0.190184049079,0.260450975424373,0.241199712643,5,695,0.258749069247952,0,61,4.145941921072,1930,0.21079046424,0.217588395285,0.355555555555
4981,12,2020/07/25 00:00:00+00,126,11262,31,2413,44,2730,0.349206349206,0.261352418558736,0.242408098028,7,702,0.257142857142857,1,62,4.125274725274,1966,0.22875,0.229729729729,0.377777777777
4982,12,2020/07/26 00:00:00+00,108,11370,24,2437,26,2756,0.24074074074,0.262371386575208,0.242392260334,21,723,0.26233671988389,0,62,4.125544267053,1971,0.234962406015,0.235874439461,0.347826086956
4983,12,2020/07/27 00:00:00+00,133,11503,47,2484,36,2792,0.270676691729,0.263942307692308,0.242719290619,10,733,0.262535816618911,2,64,4.119985673352,1995,0.244541484716,0.239236573457,0.361702127659
4984,12,2020/07/28 00:00:00+00,211,11714,44,2528,30,2822,0.142180094786,0.267141162514828,0.240908314836,2,735,0.26045357902197,1,65,4.150956768249,2022,0.211503894547,0.209083119108,0.326530612244
4985,12,2020/07/29 00:00:00+00,230,11944,59,2587,59,2881,0.25652173913,0.269060387036605,0.241208975217,3,738,0.25616105518917,2,67,4.145782714335,2076,0.221176470588,0.211013030685,0.34
4986,12,2020/07/30 00:00:00+00,135,12079,30,2617,52,2933,0.385185185185,0.272982456140351,0.242818114082,21,759,0.258779406750767,2,69,4.118308898738,2105,0.220289855072,0.217012448132,0.35294117647
4987,12,2020/07/31 00:00:00+00,212,12291,54,2671,34,2967,0.16037735849,0.273853211009174,0.241396143519,12,771,0.259858442871587,0,69,4.142568250758,2127,0.222413793103,0.219983552631,0.326923076923
4988,12,2020/08/01 00:00:00+00,138,12429,33,2704,56,3023,0.405797101449,0.276217228464419,0.243221498109,9,780,0.258021832616606,0,69,4.111478663579,2174,0.244419004006,0.23387755102,0.301886792452
4989,12,2020/08/02 00:00:00+00,102,12531,22,2726,18,3041,0.176470588235,0.274569879802027,0.242678158167,14,794,0.261098322920092,0,69,4.120683985531,2178,0.238203524729,0.232171799027,0.277777777777
4990,12,2020/08/03 00:00:00+00,292,12823,66,2792,63,3104,0.215753424657,0.271914132379249,0.242065039382,12,806,0.259664948453608,2,71,4.13112113402,2227,0.21693989071,0.215824520172,0.290909090909
4991,12,2020/08/04 00:00:00+00,188,13011,40,2832,41,3145,0.218085106382,0.274154322352421,0.241718545845,29,835,0.26550079491256,2,73,4.137042925278,2237,0.200107296137,0.211012706969,0.258620689655
4992,12,2020/08/05 00:00:00+00,189,13200,37,2869,40,3185,0.21164021164,0.271034180543383,0.241287878787,22,857,0.269073783359498,2,75,4.144427001569,2253,0.192063492063,0.208728652751,0.271186440677
4993,12,2020/08/06 00:00:00+00,179,13379,43,2912,20,3205,0.111731843575,0.269105867070795,0.239554525749,15,872,0.27207488299532,4,79,4.174414976599,2254,0.183823529411,0.207156308851,0.295081967213
4994,12,2020/08/07 00:00:00+00,201,13580,53,2965,37,3242,0.18407960199,0.267730114248761,0.238733431516,53,925,0.285317705120296,3,82,4.188772362739,2235,0.158031088082,0.206999255398,0.344262295081
4995,12,2020/08/08 00:00:00+00,108,13688,18,2983,21,3263,0.194444444444,0.266274765948182,0.238383985973,35,960,0.294207784247625,0,82,4.194912657064,2221,0.12970498474,0.195238095238,0.322580645161
4996,12,2020/08/09 00:00:00+00,85,13773,25,3008,10,3273,0.117647058823,0.268624014022787,0.237638858636,38,998,0.304919034524901,0,82,4.2080659945,2193,0.112633181126,0.187590711175,0.322580645161
4997,12,2020/08/10 00:00:00+00,196,13969,44,3052,63,3336,0.321428571428,0.26649638143891,0.23881451786,41,1039,0.311450839328537,0,82,4.187350119904,2215,0.110275689223,0.194842406876,0.28125
4998,12,2020/08/11 00:00:00+00,225,14194,45,3097,29,3365,0.128888888888,0.263422818791946,0.237072002254,51,1090,0.323922734026746,1,83,4.218127786032,2192,0.084075173095,0.192416725726,0.276923076923
4999,12,2020/08/12 00:00:00+00,202,14396,42,3139,24,3389,0.118811881188,0.254572209375657,0.235412614615,43,1133,0.334316907642372,4,87,4.247860725877,2169,0.044797687861,0.176327664005,0.298507462686
5000,12,2020/08/13 00:00:00+00,244,14640,50,3189,29,3418,0.118852459016,0.250877555234359,0.233469945355,39,1172,0.342890579286132,0,87,4.28320655354,2159,0.02565320665,0.165359699965,0.260869565217
5001,12,2020/08/14 00:00:00+00,187,14827,27,3216,29,3447,0.155080213903,0.243579121789561,0.232481284143,37,1209,0.350739773716275,0,87,4.301421525964,2151,0.011283497884,0.161779575328,0.260869565217
5002,12,2020/08/15 00:00:00+00,123,14950,34,3250,45,3492,0.365853658536,0.246603970741902,0.233578595317,30,1239,0.354810996563574,1,88,4.281214203894,2165,-0.004139834406,0.155143896791,0.27536231884
5003,12,2020/08/16 00:00:00+00,92,15042,11,3261,12,3504,0.130434782608,0.243294216261526,0.23294774631,52,1291,0.368436073059361,0,88,4.292808219178,2125,-0.024334251606,0.152252548503,0.27536231884
5004,12,2020/08/17 00:00:00+00,203,15245,28,3289,32,3536,0.15763546798,0.238318710467252,0.231944899967,37,1328,0.375565610859729,0,88,4.31136877828,2120,-0.048046699595,0.139175257731,0.239436619718
5005,12,2020/08/18 00:00:00+00,213,15458,32,3321,26,3562,0.122065727699,0.232882246010907,0.230430844869,28,1356,0.380685008422235,0,88,4.33969679955,2118,-0.05319624497,0.132591414944,0.205479452054
5006,12,2020/08/19 00:00:00+00,153,15611,27,3348,17,3579,0.111111111111,0.228119935170178,0.22926141823,38,1394,0.389494272143057,0,88,4.361832914221,2097,-0.069241011984,0.123704866562,0.173333333333
5007,12,2020/08/20 00:00:00+00,246,15857,36,3384,39,3618,0.158536585365,0.220063441712926,0.228164217695,59,1453,0.401603095632946,2,90,4.382808181315,2075,-0.079414374445,0.128861154446,0.139240506329
5008,12,2020/08/21 00:00:00+00,259,16116,31,3415,23,3641,0.088803088803,0.211938557262298,0.225924547034,20,1473,0.404559187036528,1,91,4.426256522933,2077,-0.070693512304,0.123072177668,0.10975609756
5009,12,2020/08/22 00:00:00+00,140,16256,25,3440,18,3659,0.128571428571,0.206640625,0.225086122047,22,1495,0.408581579666576,0,91,4.442743919103,2073,-0.066636650157,0.121360711002,0.10975609756
5010,12,2020/08/23 00:00:00+00,19,16275,6,3446,7,3666,0.368421052631,0.206064232994215,0.225253456221,21,1516,0.413529732678669,1,92,4.439443535188,2058,-0.061559507523,0.120073327222,0.121951219512
